15085003	7348258	7350070	18121	1,753608854	1	0,814384813	VPD-ZDC-novtx-mon	0,877494544
15085004	7350133	7351952	18121	1,619645757	1	0,789654472	VPD-ZDC-novtx-mon	0,879327942
15085005	7352011	7353844	18121	1,516105226	1	0,795983819	VPD-ZDC-novtx-mon	0,882665835
15085006	7353889	7355756	18121	1,502764934	1	0,818063329	VPD-ZDC-novtx-mon	0,880482283
15085007	7355819	7356965	18121	0,873171731	1	0,802375529	VPD-ZDC-novtx-mon	0,857652196
15085008	7357483	7358696	18121	0,523079132	1	0,51568438	VPD-ZDC-novtx-mon	0,859565875
15085014	7361797	7362198	18121	0,272612118	1	0,819527559	VPD-ZDC-novtx-mon	0,880345866
15085015	7362264	7362658	18121	0,272728747	1	0,819034424	VPD-ZDC-novtx-mon	0,877822483
15085016	7362737	7363133	18121	0,269373679	1	0,814408602	VPD-ZDC-novtx-mon	0,878860733
15085017	7363215	7363621	18121	0,257339658	1	0,825943647	VPD-ZDC-novtx-mon	0,88108534
15085018	7363685	7364115	18121	0,267423423	1	0,775606187	VPD-ZDC-novtx-mon	0,83021901
15085019	7364180	7364581	18121	0,249687007	1	0,818392402	VPD-ZDC-novtx-mon	0,878444053
15085020	7364652	7365055	18121	0,249351323	1	0,824448098	VPD-ZDC-novtx-mon	0,876842433
15085021	7365128	7366344	18121	0,698083224	1	0,854690494	VPD-ZDC-novtx-mon	0,908512514
15085022	7366401	7367894	18121	0,923946458	1	0,839808765	VPD-ZDC-novtx-mon	0,894168694
15085115	7429228	7431202	18129	2,394224824	1	0,77695345	VPD-ZDC-novtx-mon	0,848309002
15086001	7431262	7432336	18129	1,043377705	1	0,686151466	VPD-ZDC-novtx-mon	0,860635385
15086005	7434881	7436480	18129	1,622550459	1	0,787432938	VPD-ZDC-novtx-mon	0,860409232
15086006	7436844	7438187	18129	1,272512023	1	0,824113568	VPD-ZDC-novtx-mon	0,891761266
15086007	7438278	7438652	18129	0,297887413	1	0,680851064	VPD-ZDC-novtx-mon	0,739207925
15086009	7438836	7440622	18129	1,480407128	1	0,747226351	VPD-ZDC-novtx-mon	0,797790875
15086010	7440679	7442487	18129	1,513984823	1	0,821187371	VPD-ZDC-novtx-mon	0,886726562
15086011	7442546	7444395	18129	1,362331673	1	0,767555425	VPD-ZDC-novtx-mon	0,817892759
15086012	7444440	7446269	18129	1,268182659	1	0,836533415	VPD-ZDC-novtx-mon	0,900535175
15086013	7446327	7449361	18129	1,62453982	1	0,695758451	VPD-ZDC-novtx-mon	0,744030465
15086014	7449431	7450362	18129	0,579847991	1	0,844687753	VPD-ZDC-novtx-mon	0,906353198
15086016	7450601	7452015	18129	0,81452258	1	0,823028238	VPD-ZDC-novtx-mon	0,907403814
15086017	7452509	7454253	18129	0,998381651	1	0,865479245	VPD-ZDC-novtx-mon	0,921880806
15086018	7454312	7455845	18129	0,854646975	1	0,861227067	VPD-ZDC-novtx-mon	0,918366444
15086050	7478790	7479228	18132	0,460984758	1	0,737333194	VPD-ZDC-novtx-mon	0,789118646
15086051	7479318	7480293	18132	0,967866359	1	0,654450262	VPD-ZDC-novtx-mon	0,716696767
15086060	7486533	7487044	18132	0,43758207	1	0,709577986	VPD-ZDC-novtx-mon	0,794521686
15086061	7487103	7488750	18132	1,662174445	1	0,798023544	VPD-ZDC-novtx-mon	0,875011365
15086062	7488833	7490692	18132	1,61746469	1	0,764605056	VPD-ZDC-novtx-mon	0,843685337
